title,description,image_url,room_type,local_path
Colleyville HGTV Cool Pools/ Ultimate Pools Residential Lazy River,"Texas swimming pool designer Mike Farley takes you to the design of a Colleyville residential Lazy River project that has already won multiple awards and was featured on HGTV ""Cool Pools"".  This pool has it all - outdoor kitchen, multiple waterfalls, rain falls, bridges, an elevated spa on an island surrounded by the river, basketball,  luxury cave, underwater speakers, and they converted a stall of the garage to make a bathroom  with a dry sauna & walkin dual shower.  Project is designed by Mike Farley and constructed by Claffey Pools.  Check out Mike's Pool Tour Video series at FarleyPoolDesigns.com. Photo by Laura Farley",https://st.hzcdn.com/fimgs/e0b1275609e53318_9342-w400-h400-b0-p0--.jpg,dining-room,images/pool/poolroom_03940.jpg
Country Pool Makeover,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/030114b406a28482_6769-w400-h400-b0-p0--.jpg,dining-room,images/pool/poolroom_03941.jpg
Pool Designs,Mid-sized arts and crafts backyard custom-shaped and stone lap pool fountain photo in Other,https://st.hzcdn.com/fimgs/23d1de2707ffafac_6608-w400-h400-b0-p0--.jpg,dining-room,images/pool/poolroom_03942.jpg
Custom Design - Outdoor Living - New American Home 2009,Huge trendy backyard custom-shaped infinity hot tub photo in Las Vegas,https://st.hzcdn.com/fimgs/0781a13f051c7483_3191-w400-h400-b0-p0--.jpg,dining-room,images/pool/poolroom_03943.jpg
"Paver Patio Around Existing Pool in Trenton, Michigan","Located in Trenton, Michigan, this large-scale paver patio project highlights GLC’s unmatched skill in poolside hardscaping and paver installation. Our attention to detail and expert craftsmanship set this design apart.",https://st.hzcdn.com/fimgs/2f61d9b909bab3a7_6838-w400-h400-b0-p0--.jpg,dining-room,images/pool/poolroom_03944.jpg
"Bayview Project, Kona, Hawai'i",lanai on opposite side of living spaces with infinity pool and hot tub surrounded by lava rock Inspiration for a huge tropical side yard tile pool remodel in Hawaii,https://st.hzcdn.com/fimgs/86a1907106e75c69_6525-w400-h400-b0-p0--.jpg,dining-room,images/pool/poolroom_03945.jpg
"midcentury modern in kentfield, marin county","California Living: aerial view of pool: outdoor firepit, outdoor kitchen and dining, pergola, pool and spa.

building Lab is a design build firm specialized in modern architecture.",https://st.hzcdn.com/fimgs/8dd181b70571122e_9043-w400-h400-b0-p0--.jpg,dining-room,images/pool/poolroom_03946.jpg
Bluefin Bay,The outdoor living area is what really makes you feel like you are on vacation when you visit. A tanning ledge invites you to soak up the sun while a zero-entry entices you to take a dip in the cool refreshing water.,https://st.hzcdn.com/fimgs/fe812965062e52c0_4244-w400-h400-b0-p0--.jpg,dining-room,images/pool/poolroom_03947.jpg
Magnolia II,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/1771f5d809df9665_6731-w400-h400-b0-p0--.jpg,dining-room,images/pool/poolroom_03948.jpg
Remodel Tropical back yard,Example of a mid-sized island style backyard stone and custom-shaped lap pool fountain design in Los Angeles,https://st.hzcdn.com/fimgs/7bc162ba06c65864_8557-w400-h400-b0-p0--.jpg,dining-room,images/pool/poolroom_03949.jpg
Outdoor Living,Hot tub - mid-sized traditional backyard stone and rectangular lap hot tub idea in New York,https://st.hzcdn.com/fimgs/7b411a8f08079fb1_4413-w400-h400-b0-p0--.jpg,dining-room,images/pool/poolroom_03950.jpg
Modern House,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/16818e88080153dc_8573-w400-h400-b0-p0--.jpg,dining-room,images/pool/poolroom_03951.jpg
"McLean Infinity Pool, Pavilion, & Terraced Patios","This modern/transitional design included a 50' infinity pool and spa, a pavilion with a large outdoor kitchen, bathroom, and fireplace, and other great features like terraced travertine patios, a 10' fire pit behind the infinity edge, cable handrails, LED lighting, landscaping, a paver driveway extension, and an in-ground trampoline!",https://st.hzcdn.com/fimgs/733185e805be42c4_3463-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03952.jpg
Palm Beach Residence,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/7db1506201787f43_3557-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03953.jpg
Pool with Deck Sprays,"Request Free Quote This pool measures 18'0"" x 36'0"" and has a spa that measures 6'0"" x 11'0"" and is flush with the deck.  Inside the pool sits a 4'0"" x 7'0"" sunshelf, as well as a 5'0"" swim up bench.  Both the pool and spa possess LED colored lighting.  There is an automatic pool cover with stone lid system covering the pool.  There are also 6 deck spray water features around the perimeter of the pool.  The coping is North Avenue grade Limestone.    The raised wall water feature has three scupper water features spilling into the spa.  The exposed aggregate pool finish is cobalt blue.",https://st.hzcdn.com/fimgs/aae13cfa05e50fdb_1499-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03954.jpg
Mauna Kea Villa Remodel,Inspiration for a mid-sized modern backyard stone and custom-shaped lap pool remodel in Hawaii,https://st.hzcdn.com/fimgs/910187fc06abda6a_1460-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03955.jpg
"Contemporary Outdoor Escape in Scottsdale Spa, Outdoor Bar & Luxury Waterfall","Set in prime Scottsdale, this luxury outdoor retreat features a raised spa, a fully equipped outdoor bar, and a sculptural waterfall feature that defines the space with movement and serenity. Designed by Shearon Design Collective, the space combines modern geometry with warm materiality, balancing sleek finishes with the soft textures of the desert landscape. The layout encourages flow between spa, lounge, and entertainment areas—creating a personalized outdoor experience that feels both elevated and grounded. This project embodies the essence of refined outdoor living in the Sonoran Southwest.",https://st.hzcdn.com/fimgs/9a41d070081ded0b_1697-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03956.jpg
One of a kind residential pool and spa,David Hartig Inspiration for a large contemporary backyard stone and custom-shaped pool remodel in San Diego,https://st.hzcdn.com/fimgs/d26187c603e8de2a_3889-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03957.jpg
Outdoor Pool & Landscape Lighting By NJ Landscape Architecture Office,The Cipriano Landscape Architecture office used LED and fiber optic pool & landscape lighting to bring out all of the violin pool's characteristics. The entire pool and spa are finished in a unique glass tile gradient which beautifully reflects the pool lighting. Landscape lighting finishes out the nighttime scene for this luxury property.,https://st.hzcdn.com/fimgs/68b146a102c06051_6186-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03958.jpg
Country Club Retreat,Inspiration for a large backyard concrete paver and custom-shaped hot tub remodel in Atlanta,https://st.hzcdn.com/fimgs/a3d14fa90d63e9b6_7107-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03959.jpg
Natural Bluestone Rectangular Pool,Inspiration for a large timeless backyard stone and rectangular lap hot tub remodel in Philadelphia,https://st.hzcdn.com/fimgs/6f318a4e09b6f2ac_7387-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03960.jpg
Designer’s Cottage,"A cottage in The Hamptons dressed in classic black and white. The large open kitchen features an interesting combination of crisp whites, dark espressos, and black accents. We wanted to contrast traditional cottage design with a more modern aesthetic, including classsic shaker cabinets, wood plank kitchen island, and an apron sink. Contemporary lighting, artwork, and open display shelves add a touch of current trends while optimizing the overall function.

We wanted the master bathroom to be chic and timeless, which the custom makeup vanity and uniquely designed Wetstyle tub effortlessly created. A large Merida area rug softens the high contrast color palette while complementing the espresso hardwood floors and Stone Source wall tiles.",https://st.hzcdn.com/fimgs/b54185fa0f1ec507_3399-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03961.jpg
The Fontaine,Inspiration for a timeless rectangular pool fountain remodel in Kansas City,https://st.hzcdn.com/fimgs/50f11f7209d4339c_4530-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03962.jpg
North Point Residence,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/18e147a402814cfa_7027-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03963.jpg
Lazy River Pool,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/a871d65e053a5ec3_4165-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03964.jpg
"Brazil Interior Styling | Casa de Canoas, Rio de Janeiro",photos by Modern Mecca Pool - mid-century modern pool idea in Los Angeles,https://st.hzcdn.com/fimgs/4761867a02b3623c_1416-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03965.jpg
Needham Retreat,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/6611c82607b72fd1_8585-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03966.jpg
Krishnan Residence and Pool House,Greg Saunders Pool house - mid-sized contemporary backyard tile and custom-shaped pool house idea in Boston,https://st.hzcdn.com/fimgs/eb51e94805675cce_4763-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03967.jpg
Patterned Concrete Patio with Driftwood fence,Inspiration for a mid-sized contemporary backyard concrete paver and kidney-shaped hot tub remodel in Dallas,https://st.hzcdn.com/fimgs/dc4180fb0de68cea_2698-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03968.jpg
"Geometric Swimming Pool with Water Bowls in Windermere, FL","All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/190106430dd582e7_9707-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03969.jpg
Encinitas -01,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/6aa110ec03b32e87_7292-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03970.jpg
Danville West Side,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 4001 - 4060 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Item 1 of 10",https://st.hzcdn.com/fimgs/1671e50c07f5fc86_0099-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_03971.jpg
